Country,State,Region,Farm_ID,Year,Quarter,Week,Water_Weekly_L,Water_Daily_Avg_L,Nitrogen_Weekly,Phosphorus_Weekly,Potassium_Weekly,Calcium_Weekly,Magnesium_Weekly,Temperature_Avg_C,Sunlight_Hours,Humidity_Percent,Season,time_index,farm_time_index,week_sin,week_cos,quarter_sin,quarter_cos,total_fertiliser,temperature_x_humidity,sunlight_x_temperature,Water_Weekly_L_lag_1,Water_Weekly_L_lag_2,Water_Weekly_L_lag_4,Water_Weekly_L_lag_8,Water_Weekly_L_rolling_mean_2,Water_Weekly_L_rolling_mean_4,Water_Weekly_L_rolling_mean_8,Temperature_Avg_C_lag_1,Temperature_Avg_C_lag_2,Temperature_Avg_C_lag_4,Temperature_Avg_C_lag_8,Temperature_Avg_C_rolling_mean_2,Temperature_Avg_C_rolling_mean_4,Temperature_Avg_C_rolling_mean_8,Sunlight_Hours_lag_1,Sunlight_Hours_lag_2,Sunlight_Hours_lag_4,Sunlight_Hours_lag_8,Sunlight_Hours_rolling_mean_2,Sunlight_Hours_rolling_mean_4,Sunlight_Hours_rolling_mean_8,Humidity_Percent_lag_1,Humidity_Percent_lag_2,Humidity_Percent_lag_4,Humidity_Percent_lag_8,Humidity_Percent_rolling_mean_2,Humidity_Percent_rolling_mean_4,Humidity_Percent_rolling_mean_8,Nitrogen_Weekly_lag_1,Nitrogen_Weekly_lag_2,Nitrogen_Weekly_lag_4,Nitrogen_Weekly_lag_8,Nitrogen_Weekly_rolling_mean_2,Nitrogen_Weekly_rolling_mean_4,Nitrogen_Weekly_rolling_mean_8,Phosphorus_Weekly_lag_1,Phosphorus_Weekly_lag_2,Phosphorus_Weekly_lag_4,Phosphorus_Weekly_lag_8,Phosphorus_Weekly_rolling_mean_2,Phosphorus_Weekly_rolling_mean_4,Phosphorus_Weekly_rolling_mean_8,Potassium_Weekly_lag_1,Potassium_Weekly_lag_2,Potassium_Weekly_lag_4,Potassium_Weekly_lag_8,Potassium_Weekly_rolling_mean_2,Potassium_Weekly_rolling_mean_4,Potassium_Weekly_rolling_mean_8,Calcium_Weekly_lag_1,Calcium_Weekly_lag_2,Calcium_Weekly_lag_4,Calcium_Weekly_lag_8,Calcium_Weekly_rolling_mean_2,Calcium_Weekly_rolling_mean_4,Calcium_Weekly_rolling_mean_8,Magnesium_Weekly_lag_1,Magnesium_Weekly_lag_2,Magnesium_Weekly_lag_4,Magnesium_Weekly_lag_8,Magnesium_Weekly_rolling_mean_2,Magnesium_Weekly_rolling_mean_4,Magnesium_Weekly_rolling_mean_8
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2023,Q3,3,433101.8,61871.68571428571,12.1,4.4,6.8,3.9,2.1,10.4,5.514285714285714,59.385714285714286,Winter,132,132,0.992708874098054,0.120536680255323,-1.0,-1.8369701987210297e-16,29.3,617.6114285714286,57.34857142857143,449265.3,445870.9,558827.9,579313.9,447568.1,495760.75000000006,530293.5,10.514285714285714,9.3,18.957142857142856,19.12857142857143,9.907142857142858,14.517857142857142,16.914285714285715,5.242857142857143,5.3,8.057142857142857,7.257142857142857,5.271428571428572,6.65,7.060714285714286,59.12857142857143,60.41428571428571,54.02857142857143,52.85714285714285,59.77142857142857,56.12142857142857,54.871428571428574,11.4,11.2,21.3,19.8,11.299999999999997,15.5,17.475,4.4,4.2,7.0,7.3,4.299999999999999,5.8,6.7875000000000005,7.2,6.8,11.7,12.7,7.0,9.5,10.8125,4.1,3.8,5.2,5.9,3.9499999999999997,4.625,5.2250000000000005,1.8,1.8,3.3,3.3,1.8,2.525,2.75
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2023,Q3,4,431101.4,61585.91428571429,11.4,4.2,6.7,3.8,1.9,10.385714285714286,5.785714285714286,61.04285714285714,Winter,133,133,0.9350162426854148,-0.35460488704253545,-1.0,-1.8369701987210297e-16,28.0,633.9736734693877,60.08877551020408,433101.8,449265.3,529078.9,545953.5,441183.55,464329.225,512016.9875,10.4,10.514285714285714,19.3,19.82857142857143,10.457142857142857,12.37857142857143,15.823214285714284,5.514285714285714,5.242857142857143,8.0,7.3,5.37857142857143,6.014285714285714,6.8428571428571425,59.385714285714286,59.12857142857143,50.91428571428571,52.62857142857143,59.25714285714286,57.46071428571429,55.6875,12.1,11.4,18.1,18.0,11.749999999999998,13.200000000000001,16.5125,4.4,4.4,7.6,7.6,4.4,5.15,6.425,6.8,7.2,12.3,11.7,7.0,8.275,10.075,3.9,4.1,5.4,5.7,4.0,4.3,4.9750000000000005,2.1,1.8,3.2,3.1,1.9499999999999997,2.225,2.6
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2023,Q3,5,426412.5,60916.07142857143,12.2,3.8,7.0,4.1,2.0,11.357142857142858,5.785714285714286,55.471428571428575,Winter,134,134,0.6631226582407952,-0.7485107481711012,-1.0,-1.8369701987210297e-16,29.1,629.9969387755103,65.70918367346938,431101.4,433101.8,445870.9,571070.1,432101.6,439834.85000000003,497660.475,10.385714285714286,10.4,9.3,19.357142857142858,10.392857142857142,10.15,14.642857142857142,5.785714285714286,5.514285714285714,5.3,7.7,5.65,5.460714285714285,6.6535714285714285,61.04285714285714,59.385714285714286,60.41428571428571,55.614285714285714,60.21428571428571,59.99285714285715,56.739285714285714,11.4,12.1,11.2,20.8,11.749999999999998,11.525,15.6875,4.2,4.4,4.2,7.7,4.299999999999999,4.300000000000001,6.0,6.7,6.8,6.8,12.1,6.75,6.875,9.45,3.8,3.9,3.8,5.7,3.8499999999999996,3.9,4.7375,1.9,2.1,1.8,2.8,1.9999999999999996,1.9,2.45
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2023,Q3,6,448489.5,64069.92857142857,13.1,4.4,6.5,4.4,2.0,11.571428571428571,5.442857142857143,56.9,Winter,135,135,0.23931566428755768,-0.970941817426052,-1.0,-1.8369701987210297e-16,30.4,658.4142857142857,62.981632653061226,426412.5,431101.4,449265.3,562967.5,428756.95,434970.25,479578.275,11.357142857142858,10.385714285714286,10.514285714285714,18.928571428571427,10.871428571428572,10.664285714285715,13.642857142857142,5.785714285714286,5.785714285714286,5.242857142857143,7.628571428571428,5.785714285714286,5.582142857142857,6.414285714285714,55.471428571428575,61.04285714285714,59.12857142857143,53.385714285714286,58.25714285714285,58.75714285714286,56.72142857142857,12.2,11.4,11.4,19.2,11.799999999999997,11.775,14.6125,3.8,4.2,4.4,8.5,3.999999999999999,4.2,5.5125,7.0,6.7,7.2,12.0,6.85,6.925000000000001,8.8125,4.1,3.8,4.1,6.0,3.9499999999999993,3.975,4.5375,2.0,1.9,1.8,2.7,1.9499999999999993,1.95,2.3499999999999996
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2023,Q3,7,442843.4,63263.34285714286,11.9,3.6,6.9,4.5,2.0,12.271428571428572,5.542857142857143,57.0,Winter,136,136,-0.23931566428755743,-0.9709418174260521,-1.0,-1.8369701987210297e-16,28.9,699.4714285714286,68.01877551020408,448489.5,426412.5,433101.8,558827.9,437451.0,434776.3,465268.525,11.571428571428571,11.357142857142858,10.4,18.957142857142856,11.464285714285715,10.928571428571429,12.723214285714286,5.442857142857143,5.785714285714286,5.514285714285714,8.057142857142857,5.614285714285716,5.632142857142858,6.141071428571428,56.9,55.471428571428575,59.385714285714286,54.02857142857143,56.18571428571428,58.2,57.160714285714285,13.1,12.2,12.1,21.3,12.649999999999999,12.2,13.85,4.4,3.8,4.4,7.0,4.1,4.2,5.0,6.5,7.0,6.8,11.7,6.75,6.75,8.125,4.4,4.1,3.9,5.2,4.25,4.050000000000001,4.3375,2.0,2.0,2.1,3.3,2.0,2.0,2.2625
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2023,Q3,8,436513.8,62359.11428571429,12.4,3.7,6.2,4.3,2.2,12.414285714285716,5.6571428571428575,57.05714285714286,Winter,137,137,-0.663122658240795,-0.7485107481711013,-1.0,-1.8369701987210297e-16,28.8,708.3236734693879,70.22938775510205,442843.4,448489.5,431101.4,529078.9,445666.45,437211.69999999995,450770.4625,12.271428571428572,11.571428571428571,10.385714285714286,19.3,11.92142857142857,11.396428571428572,11.8875,5.542857142857143,5.442857142857143,5.785714285714286,8.0,5.492857142857144,5.639285714285714,5.826785714285714,57.0,56.9,61.04285714285714,50.91428571428571,56.95,57.60357142857143,57.53214285714285,11.9,13.1,11.4,18.1,12.499999999999998,12.15,12.675,3.6,4.4,4.2,7.6,3.999999999999999,4.0,4.575,6.9,6.5,6.7,12.3,6.7,6.775,7.525,4.5,4.4,3.8,5.4,4.449999999999999,4.2,4.25,2.0,2.0,1.9,3.2,2.0,1.975,2.1
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2023,Q3,9,435859.9,62265.7,12.4,3.8,6.9,4.6,2.0,11.55714285714286,6.3,58.65714285714286,Winter,138,138,-0.9350162426854147,-0.3546048870425359,-1.0,-1.8369701987210297e-16,29.700000000000003,677.9089795918369,72.81000000000002,436513.8,442843.4,426412.5,445870.9,439678.6,438564.8,439199.825,12.414285714285716,12.271428571428572,11.357142857142858,9.3,12.342857142857145,11.90357142857143,11.026785714285715,5.6571428571428575,5.542857142857143,5.785714285714286,5.3,5.600000000000001,5.607142857142858,5.5339285714285715,57.05714285714286,57.0,55.471428571428575,60.41428571428571,57.028571428571425,56.607142857142854,58.3,12.4,11.9,12.2,11.2,12.149999999999999,12.4,11.962499999999999,3.7,3.6,3.8,4.2,3.6499999999999995,3.875,4.0875,6.2,6.9,7.0,6.8,6.550000000000001,6.6499999999999995,6.7625,4.3,4.5,4.1,3.8,4.3999999999999995,4.325,4.1125,2.2,2.0,2.0,1.8,2.0999999999999996,2.05,1.975
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2023,Q3,10,422095.1,60299.3,11.1,4.2,6.8,4.4,2.2,11.828571428571427,6.185714285714285,57.24285714285714,Winter,139,139,-0.992708874098054,0.1205366802553232,-1.0,-1.8369701987210297e-16,28.7,677.1012244897959,73.1681632653061,435859.9,436513.8,448489.5,449265.3,436186.85,440926.65,437948.45,11.55714285714286,12.414285714285716,11.571428571428571,10.514285714285714,11.985714285714288,11.95357142857143,11.308928571428572,6.3,5.6571428571428575,5.442857142857143,5.242857142857143,5.9785714285714295,5.735714285714286,5.6589285714285715,58.65714285714286,57.05714285714286,56.9,59.12857142857143,57.85714285714286,57.403571428571425,58.08035714285714,12.4,12.4,13.1,11.4,12.4,12.45,12.1125,3.8,3.7,4.4,4.4,3.749999999999999,3.875,4.0375000000000005,6.9,6.2,6.5,7.2,6.550000000000001,6.625000000000001,6.7749999999999995,4.6,4.3,4.4,4.1,4.449999999999999,4.45,4.2124999999999995,2.0,2.2,2.0,1.8,2.0999999999999996,2.05,2.0
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2023,Q3,11,440571.9,62938.84285714286,11.3,4.2,6.9,4.3,2.2,11.62857142857143,6.214285714285714,54.07142857142857,Winter,140,140,-0.822983865893657,0.5680647467311548,-1.0,-1.8369701987210297e-16,28.9,628.7734693877552,72.26326530612246,422095.1,435859.9,442843.4,433101.8,428977.5,434328.05,434552.175,11.828571428571427,11.55714285714286,12.271428571428572,10.4,11.692857142857143,12.017857142857144,11.473214285714286,6.185714285714285,6.3,5.542857142857143,5.514285714285714,6.242857142857144,5.921428571428572,5.7767857142857135,57.24285714285714,58.65714285714286,57.0,59.385714285714286,57.95,57.489285714285714,57.84464285714285,11.1,12.4,11.9,12.1,11.749999999999998,11.950000000000001,12.075,4.2,3.8,3.6,4.4,3.999999999999999,3.825,4.0125,6.8,6.9,6.9,6.8,6.85,6.699999999999999,6.7250000000000005,4.4,4.6,4.5,3.9,4.5,4.45,4.25,2.2,2.0,2.0,2.1,2.0999999999999996,2.1,2.05
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2023,Q3,12,436350.9,62335.84285714286,11.3,4.0,6.4,4.3,2.0,12.828571428571427,6.085714285714286,52.614285714285714,Winter,141,141,-0.4647231720437684,0.88545602565321,-1.0,-1.8369701987210297e-16,28.000000000000004,674.9661224489795,78.07102040816326,440571.9,422095.1,436513.8,431101.4,431333.5,433760.175,435485.9375,11.62857142857143,11.828571428571427,12.414285714285716,10.385714285714286,11.728571428571428,11.85714285714286,11.626785714285715,6.214285714285714,6.185714285714285,5.6571428571428575,5.785714285714286,6.200000000000001,6.089285714285714,5.864285714285714,54.07142857142857,57.24285714285714,57.05714285714286,61.04285714285714,55.65714285714286,56.75714285714285,57.18035714285715,11.3,11.1,12.4,11.4,11.2,11.8,11.975000000000001,4.2,4.2,3.7,4.2,4.2,3.9749999999999996,3.9875000000000003,6.9,6.8,6.2,6.7,6.85,6.7,6.7375,4.3,4.4,4.3,3.8,4.35,4.4,4.3,2.2,2.2,2.2,1.9,2.2,2.1500000000000004,2.0625
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2023,Q3,13,446122.8,63731.82857142857,12.7,4.1,5.7,3.9,2.1,13.342857142857143,6.1571428571428575,56.58571428571429,Winter,142,142,6.432490598706546e-16,1.0,-1.0,-1.8369701987210297e-16,28.499999999999996,755.0151020408164,82.15387755102041,436350.9,440571.9,435859.9,426412.5,438461.4,433719.45,436142.125,12.828571428571427,11.62857142857143,11.55714285714286,11.357142857142858,12.228571428571428,11.960714285714285,11.932142857142859,6.085714285714286,6.214285714285714,6.3,5.785714285714286,6.150000000000001,6.196428571428571,5.901785714285714,52.614285714285714,54.07142857142857,58.65714285714286,55.471428571428575,53.34285714285714,55.64642857142857,56.12678571428572,11.3,11.3,12.4,12.2,11.3,11.525,11.9625,4.0,4.2,3.8,3.8,4.1,4.05,3.9625000000000004,6.4,6.9,6.9,7.0,6.65,6.75,6.7,4.3,4.3,4.6,4.1,4.3,4.3999999999999995,4.3625,2.0,2.2,2.0,2.0,2.0999999999999996,2.1,2.075
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2023,Q4,1,562602.3,80371.75714285715,18.9,8.4,11.8,5.6,3.4,19.15714285714285,7.457142857142857,47.21428571428572,Spring,143,143,0.4647231720437685,0.8854560256532099,-2.4492935982947064e-16,1.0,48.099999999999994,904.4908163265305,142.85755102040812,446122.8,436350.9,422095.1,448489.5,441236.85,436285.175,438605.9125,13.342857142857143,12.828571428571427,11.828571428571427,11.571428571428571,13.085714285714285,12.407142857142857,12.180357142857144,6.1571428571428575,6.085714285714286,6.185714285714285,5.442857142857143,6.121428571428573,6.1607142857142865,5.948214285714286,56.58571428571429,52.614285714285714,57.24285714285714,56.9,54.6,55.12857142857143,56.26607142857143,12.7,11.3,11.1,13.1,11.999999999999998,11.600000000000001,12.025,4.1,4.0,4.2,4.4,4.049999999999999,4.125,4.0,5.7,6.4,6.8,6.5,6.050000000000001,6.45,6.5375000000000005,3.9,4.3,4.4,4.4,4.1,4.2250000000000005,4.3375,2.1,2.0,2.2,2.0,2.0499999999999994,2.125,2.0875
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2023,Q4,2,556392.4,79484.62857142858,21.3,8.5,12.0,5.9,3.0,19.5,7.5,50.285714285714285,Spring,144,144,0.8229838658936564,0.5680647467311559,-2.4492935982947064e-16,1.0,50.699999999999996,980.5714285714286,146.25,562602.3,446122.8,440571.9,442843.4,504362.55,471411.97500000003,452870.01249999995,19.15714285714285,13.342857142857143,11.62857142857143,12.271428571428572,16.249999999999996,14.239285714285714,13.12857142857143,7.457142857142857,6.1571428571428575,6.214285714285714,5.542857142857143,6.807142857142859,6.478571428571429,6.2,47.21428571428572,56.58571428571429,54.07142857142857,57.0,51.900000000000006,52.621428571428574,55.05535714285715,18.9,12.7,11.3,11.9,15.799999999999997,13.55,12.75,8.4,4.1,4.2,3.6,6.249999999999999,5.175,4.5,11.8,5.7,6.9,6.9,8.75,7.7,7.200000000000001,5.6,3.9,4.3,4.5,4.75,4.5249999999999995,4.4875,3.4,2.1,2.2,2.0,2.749999999999999,2.425,2.2625
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2023,Q4,3,594967.5,84995.35714285714,22.4,7.7,12.6,6.4,3.1,19.685714285714287,7.714285714285714,48.65714285714286,Spring,145,145,0.992708874098054,0.120536680255323,-2.4492935982947064e-16,1.0,52.199999999999996,957.850612244898,151.86122448979592,556392.4,562602.3,436350.9,436513.8,559497.3500000001,500367.1,467063.6375,19.5,19.15714285714285,12.828571428571427,12.414285714285716,19.328571428571426,16.207142857142856,14.032142857142858,7.5,7.457142857142857,6.085714285714286,5.6571428571428575,7.4785714285714295,6.8,6.444642857142857,50.285714285714285,47.21428571428572,52.614285714285714,57.05714285714286,48.75,51.675000000000004,54.21607142857143,21.3,18.9,11.3,12.4,20.099999999999998,16.05,13.925,8.5,8.4,4.0,3.7,8.45,6.25,5.1125,12.0,11.8,6.4,6.2,11.900000000000002,8.975000000000001,7.8375,5.9,5.6,4.3,4.3,5.75,4.925,4.6625,3.0,3.4,2.0,2.2,3.1999999999999993,2.625,2.3875
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2023,Q4,4,586329.5,83761.35714285714,21.9,8.6,12.4,6.3,3.3,18.342857142857145,7.771428571428571,47.971428571428575,Spring,146,146,0.9350162426854148,-0.35460488704253545,-2.4492935982947064e-16,1.0,52.49999999999999,879.93306122449,142.55020408163267,594967.5,556392.4,446122.8,435859.9,575679.95,540021.25,486870.35000000003,19.685714285714287,19.5,13.342857142857143,11.55714285714286,19.59285714285714,17.92142857142857,14.94107142857143,7.714285714285714,7.5,6.1571428571428575,6.3,7.607142857142858,7.207142857142857,6.701785714285714,48.65714285714286,50.285714285714285,56.58571428571429,58.65714285714286,49.471428571428575,50.68571428571428,53.16607142857143,22.4,21.3,12.7,12.4,21.849999999999998,18.825,15.174999999999999,7.7,8.5,4.1,3.8,8.1,7.175,5.612500000000001,12.6,12.0,5.7,6.9,12.3,10.525,8.637500000000001,6.4,5.9,3.9,4.6,6.15,5.449999999999999,4.925,3.1,3.0,2.1,2.0,3.0499999999999994,2.9,2.5
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2023,Q4,5,593813.1,84830.44285714286,22.1,8.9,11.3,5.4,3.3,20.042857142857144,8.071428571428571,47.457142857142856,Spring,147,147,0.6631226582407952,-0.7485107481711012,-2.4492935982947064e-16,1.0,50.99999999999999,951.1767346938776,161.77448979591838,586329.5,594967.5,562602.3,422095.1,590648.5,575072.925,505679.05000000005,18.342857142857145,19.685714285714287,19.15714285714285,11.828571428571427,19.014285714285716,19.17142857142857,15.789285714285715,7.771428571428571,7.714285714285714,7.457142857142857,6.185714285714285,7.742857142857144,7.610714285714286,6.885714285714286,47.971428571428575,48.65714285714286,47.21428571428572,57.24285714285714,48.31428571428572,48.53214285714286,51.830357142857146,21.9,22.4,18.9,11.1,22.15,21.125,16.3625,8.6,7.7,8.4,4.2,8.149999999999999,8.3,6.2125,12.4,12.6,11.8,6.8,12.5,12.2,9.325000000000001,6.3,6.4,5.6,4.4,6.35,6.05,5.1375,3.3,3.1,3.4,2.2,3.1999999999999993,3.2,2.6625
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2023,Q4,6,574680.5,82097.21428571429,20.6,8.2,11.0,5.9,3.0,19.085714285714285,8.128571428571428,45.68571428571429,Spring,148,148,0.23931566428755768,-0.970941817426052,-2.4492935982947064e-16,1.0,48.699999999999996,871.9444897959185,155.1395918367347,593813.1,586329.5,556392.4,440571.9,590071.3,582875.625,527143.8,20.042857142857144,18.342857142857145,19.5,11.62857142857143,19.192857142857143,19.392857142857146,16.816071428571426,8.071428571428571,7.771428571428571,7.5,6.214285714285714,7.921428571428573,7.764285714285714,7.121428571428572,47.457142857142856,47.971428571428575,50.285714285714285,54.07142857142857,47.714285714285715,48.59285714285714,50.60714285714286,22.1,21.9,21.3,11.3,22.0,21.925,17.7375,8.9,8.6,8.5,4.2,8.75,8.425,6.800000000000001,11.3,12.4,12.0,6.9,11.850000000000001,12.075000000000001,9.887500000000001,5.4,6.3,5.9,4.3,5.85,6.000000000000001,5.262499999999999,3.3,3.3,3.0,2.2,3.3,3.175,2.8000000000000003
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2023,Q4,7,584941.3,83563.04285714286,20.3,7.3,13.1,5.9,3.3,20.385714285714283,7.957142857142857,43.92857142857143,Spring,149,149,-0.23931566428755743,-0.9709418174260521,-2.4492935982947064e-16,1.0,49.9,895.5153061224489,162.21204081632652,574680.5,593813.1,594967.5,436350.9,584246.8,587447.65,543907.375,19.085714285714285,20.042857142857144,19.685714285714287,12.828571428571427,19.564285714285717,19.289285714285715,17.748214285714287,8.128571428571428,8.071428571428571,7.714285714285714,6.085714285714286,8.1,7.921428571428571,7.360714285714286,45.68571428571429,47.457142857142856,48.65714285714286,52.614285714285714,46.57142857142857,47.44285714285714,49.558928571428574,20.6,22.1,22.4,11.3,21.35,21.75,18.9,8.2,8.9,7.7,4.0,8.549999999999997,8.35,7.3,11.0,11.3,12.6,6.4,11.150000000000002,11.825,10.4,5.9,5.4,6.4,4.3,5.65,6.0,5.4625,3.0,3.3,3.1,2.0,3.1499999999999995,3.175,2.9
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2023,Q4,8,596150.5,85164.35714285714,20.5,7.7,11.4,5.3,3.2,20.32857142857143,8.185714285714285,47.285714285714285,Spring,150,150,-0.663122658240795,-0.7485107481711013,-2.4492935982947064e-16,1.0,48.1,961.2510204081633,166.4038775510204,584941.3,574680.5,586329.5,446122.8,579810.9,584941.1000000001,562481.175,20.385714285714283,19.085714285714285,18.342857142857145,13.342857142857143,19.735714285714284,19.464285714285715,18.692857142857143,7.957142857142857,8.128571428571428,7.771428571428571,6.1571428571428575,8.042857142857144,7.982142857142857,7.594642857142857,43.92857142857143,45.68571428571429,47.971428571428575,56.58571428571429,44.807142857142864,46.260714285714286,48.473214285714285,20.3,20.6,21.9,12.7,20.45,21.225,20.025,7.3,8.2,8.6,4.1,7.749999999999998,8.25,7.7125,13.1,11.0,12.4,5.7,12.05,11.950000000000001,11.237499999999999,5.9,5.9,6.3,3.9,5.9,5.875000000000001,5.6625000000000005,3.3,3.0,3.3,2.1,3.1499999999999995,3.225,3.0625
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2023,Q4,9,596132.0,85161.71428571429,20.2,8.1,12.0,5.5,3.4,20.47142857142857,8.085714285714285,43.5,Spring,151,151,-0.9350162426854147,-0.3546048870425359,-2.4492935982947064e-16,1.0,49.199999999999996,890.5071428571429,165.52612244897958,596150.5,584941.3,593813.1,562602.3,590545.9,587396.3500000001,581234.6375,20.32857142857143,20.385714285714283,20.042857142857144,19.15714285714285,20.357142857142854,19.960714285714285,19.566071428571426,8.185714285714285,7.957142857142857,8.071428571428571,7.457142857142857,8.071428571428573,8.085714285714285,7.848214285714286,47.285714285714285,43.92857142857143,47.457142857142856,47.21428571428572,45.60714285714286,46.089285714285715,47.31071428571428,20.5,20.3,22.1,18.9,20.4,20.875,21.0,7.7,7.3,8.9,8.4,7.499999999999998,8.025,8.1625,11.4,13.1,11.3,11.8,12.25,11.700000000000001,11.950000000000001,5.3,5.9,5.4,5.6,5.6,5.625,5.8374999999999995,3.2,3.3,3.3,3.4,3.249999999999999,3.1999999999999997,3.2
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2023,Q4,10,605305.6,86472.22857142857,19.4,8.8,12.4,6.3,3.3,21.6,8.671428571428573,47.642857142857146,Spring,152,152,-0.992708874098054,0.1205366802553232,-2.4492935982947064e-16,1.0,50.199999999999996,1029.0857142857144,187.3028571428572,596132.0,596150.5,574680.5,556392.4,596141.25,587976.075,585425.8500000001,20.47142857142857,20.32857142857143,19.085714285714285,19.5,20.4,20.067857142857143,19.730357142857144,8.085714285714285,8.185714285714285,8.128571428571428,7.5,8.135714285714286,8.089285714285714,7.926785714285714,43.5,47.285714285714285,45.68571428571429,50.285714285714285,45.39285714285714,45.1,46.846428571428575,20.2,20.5,20.6,21.3,20.349999999999998,20.4,21.162499999999998,8.1,7.7,8.2,8.5,7.899999999999999,7.825,8.125,12.0,11.4,11.0,12.0,11.700000000000001,11.875,11.975,5.5,5.3,5.9,5.9,5.3999999999999995,5.65,5.825,3.4,3.2,3.0,3.0,3.2999999999999994,3.225,3.1999999999999997
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2023,Q4,11,613323.0,87617.57142857143,24.5,9.5,12.4,5.8,3.1,21.74285714285714,8.657142857142857,43.25714285714286,Spring,153,153,-0.822983865893657,0.5680647467311548,-2.4492935982947064e-16,1.0,55.3,940.5338775510204,188.23102040816323,605305.6,596132.0,584941.3,594967.5,600718.8,595632.35,591540.0,21.6,20.47142857142857,20.385714285714283,19.685714285714287,21.035714285714285,20.69642857142857,19.992857142857144,8.671428571428573,8.085714285714285,7.957142857142857,7.714285714285714,8.37857142857143,8.225000000000001,8.073214285714286,47.642857142857146,43.5,43.92857142857143,48.65714285714286,45.57142857142857,45.589285714285715,46.51607142857143,19.4,20.2,20.3,22.4,19.799999999999997,20.1,20.925,8.8,8.1,7.3,7.7,8.45,7.9750000000000005,8.1625,12.4,12.0,13.1,12.6,12.200000000000001,12.225,12.025,6.3,5.5,5.9,6.4,5.8999999999999995,5.75,5.875000000000001,3.3,3.4,3.3,3.1,3.349999999999999,3.3,3.2375
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2023,Q4,12,630927.9,90132.55714285714,22.2,7.8,13.8,5.4,3.2,21.685714285714287,8.528571428571428,45.72857142857144,Spring,154,154,-0.4647231720437684,0.88545602565321,-2.4492935982947064e-16,1.0,52.4,991.6567346938779,184.94816326530614,613323.0,605305.6,596150.5,586329.5,609314.3,602727.775,593834.4375,21.74285714285714,21.6,20.32857142857143,18.342857142857145,21.67142857142857,21.035714285714285,20.25,8.657142857142857,8.671428571428573,8.185714285714285,7.771428571428571,8.664285714285715,8.4,8.191071428571428,43.25714285714286,47.642857142857146,47.285714285714285,47.971428571428575,45.45,45.42142857142857,45.84107142857143,24.5,19.4,20.5,21.9,21.949999999999996,21.15,21.1875,9.5,8.8,7.7,8.6,9.149999999999999,8.525,8.3875,12.4,12.4,11.4,12.4,12.4,12.05,12.0,5.8,6.3,5.3,6.3,6.049999999999999,5.725,5.8,3.1,3.3,3.2,3.3,3.1999999999999993,3.25,3.2375000000000003
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2023,Q4,13,636190.0,90884.28571428572,20.1,7.9,13.4,6.1,3.4,20.6,9.014285714285714,43.72857142857144,Spring,155,155,6.432490598706546e-16,1.0,-2.4492935982947064e-16,1.0,50.9,900.8085714285718,185.6942857142857,630927.9,613323.0,596132.0,593813.1,622125.45,611422.125,599409.2375,21.685714285714287,21.74285714285714,20.47142857142857,20.042857142857144,21.714285714285715,21.375,20.667857142857144,8.528571428571428,8.657142857142857,8.085714285714285,8.071428571428571,8.592857142857143,8.485714285714286,8.285714285714285,45.72857142857144,43.25714285714286,43.5,47.457142857142856,44.49285714285715,45.03214285714286,45.56071428571429,22.2,24.5,20.2,22.1,23.349999999999998,21.575,21.224999999999998,7.8,9.5,8.1,8.9,8.649999999999997,8.549999999999999,8.2875,13.8,12.4,12.0,11.3,13.100000000000001,12.65,12.175,5.4,5.8,5.5,5.4,5.6,5.75,5.6875,3.2,3.1,3.4,3.3,3.1499999999999995,3.25,3.225
